Index,Session ID,Traffic Channel,Exposure ID,Session Duration (secs)
3703,f18f710b-56e9-40ba-a034-2c7a47eda742,Display,O6f1814d,28
3704,a51ecb68-5ead-4821-8030-2e686580fd80,Display,Od4661be,45
3705,7d2b1040-d0da-4457-a8af-fcdf48428240,Referral,Paa76861,67
3706,769cf1ab-ee28-4a3c-ac9b-f49ea02018c8,Direct,O5739767,235
3707,41851a7a-17d0-4855-bfca-69418756414f,Paid Search,P912ce6c,183
3708,0ad568ac-612f-4979-af27-a958b842d8bd,Referral,P468873d,185
3709,89fe3582-e30d-4d11-bd29-80cf093a4de6,Paid Search,Pb9b03d0,150
3710,0323cbda-4785-4da5-93e6-2645ccb437a8,Display,Pc907e2a,44
3711,e120b925-d128-43c9-be4d-a1c1b1335d47,Paid Search,Pc07121e,101
3712,6f8c4afa-196e-40d4-a391-77fe7e8adddf,Referral,Oc1a7c32,222
3713,1bf7af2d-999c-4694-89a7-b859d07fb554,Display,O3608000,73
3714,1aed178e-1de0-426f-a2c6-416108535388,Direct,O3780022,52
3715,2e10a336-3481-4cc8-b01a-d97366ecdbe5,Organic Search,Pfc797ba,184
3716,6ea69fda-218a-422b-87d5-94f62a5d75dc,Direct,Od8a9394,269
3717,2b491a9a-7a92-47e0-b2b3-71feb29e762f,Direct,Pa40bdbf,243
3718,7a67d865-35dd-4c38-be2e-b1d1e289d0e1,Paid Search,Oaa84b26,327
3719,f3d08eae-0865-4659-a298-4d217a7dd069,Paid Search,O62e6d2b,65
3720,7fa2b2d3-491a-4089-9ab0-7445994a0c54,Referral,Oa5e44f2,230
3721,6942b936-a1ac-48bf-9420-abbac039a4e4,Direct,P97e2450,46
3722,e47ea239-04f0-4629-8360-4b0f519e8ee8,Direct,P6eb3dd8,76
3723,b017b28b-7d87-4872-9fce-84cbbbc46439,Organic Search,O8b9e323,260
3724,9cc65bfc-9a71-46d3-b2cf-7066748c2ac6,Direct,Of920a4f,98
3725,8929f045-60f8-49f5-87fb-0cab09ec15df,Organic Search,P9fc2fd4,124
3726,ef6f71fa-16de-49a4-8e3b-2f0ec458d337,Paid Search,Oba650d9,93
3727,e79e6512-8a44-4a8e-bef7-13c1e7ad3973,Paid Search,O34bed85,214
3728,c6359726-2e5e-4c62-9a0d-d88c07f28879,Organic Search,O4a026c5,107
3729,3d47e7a2-9ee0-40cf-8a08-0e7ecef13578,Direct,O6cffcae,216
3730,61c133c5-d9be-44a3-ab0f-99fe7cdee4e3,Organic Search,Oe23d3e5,74
3731,244dbd39-191e-477a-bddf-e0b264c85936,Direct,O022b77e,26
3732,27d797a4-618d-47dc-abf3-d8d666e54251,Display,Pd37573a,279
3733,ab090067-182c-4238-ab7f-287ef08e4ffd,Organic Search,O7aa833c,57
3734,9e4572f6-6550-4122-9493-bd90d9b0f94d,Organic Search,O94d9e41,97
3735,94d5dc56-8cff-4f8b-b050-c07bbd9de5d3,Paid Search,O0cdc346,258
3736,06f86262-fa7f-41ee-a6b8-1c54b9863bca,Referral,O88a2922,106
3737,d9eacbce-6c75-4a93-ae71-ca7df390bfd1,Organic Search,P146abfb,81
3738,824c4f34-afe8-4e9c-aac4-a3d22db00be4,Paid Search,O49f83d4,207
3739,79b25b60-bec1-474d-92f7-35ec95556c4a,Display,O99ef022,56
3740,b24320d9-6ed0-4fc6-a9e6-80d26663a2aa,Display,P43cd1cf,100
3741,1e57f554-6760-4308-bb5e-dd266cf9f917,Organic Search,P52cad76,311
3742,c4569c11-d39b-48bb-9857-6c0ed412dbd9,Direct,Pb41e380,139
3743,fe6af11d-78cb-454b-9f25-77bcb0c7fcae,Referral,P4eb671b,192
3744,4ab03388-777d-4734-9534-374bd8d9c1a5,Referral,Od932091,264
3745,12d326f9-26cd-45d6-a714-1f92b7e82a5b,Display,O9f1810f,6
3746,ba02a3b9-3cf2-44ee-a4af-bbeb11e03d92,Display,Of697bf0,92
3747,c2e0002b-2ee0-48ba-8047-5c02f742ea15,Paid Search,Pb436168,592
3748,c85569bc-c52c-43a2-8752-c406ecadeb6b,Referral,P12915cf,191
3749,abe0ce2f-8ad8-4859-a964-f6a3f157876f,Display,Odb0f10c,40
3750,6ff021a1-92ec-4fa5-b11a-f775bb869adb,Paid Search,O6b6d95a,285
3751,5dac7e16-a76c-451b-8445-762423ee5ef4,Direct,O338ea65,102
3752,be956c1d-795f-4e3d-93c7-28799225c5db,Direct,Oec39658,268
3753,955f78e4-d0fe-4b8f-8e58-2b6bb24196d9,Display,Pcbf9a03,34
3754,1a81997a-fa7d-4232-af58-665f5f91531e,Organic Search,Pbb97904,272
3755,305b018c-1fed-442c-a7ae-75918b7e5ccf,Direct,Oa0e475e,50
3756,87db1374-b443-4044-854e-7d9bc59cf236,Direct,Pd95801c,170
3757,cdd0b0fc-1a24-476f-92f9-64f294c16a45,Organic Search,O34f00af,345
3758,d0a569d6-7191-4529-8585-a67155c02d12,Paid Search,O6d023ba,83
3759,581409a7-f3e7-4b55-ad72-363f81fba87b,Organic Search,O9c230d0,114
3760,022652c7-10e7-4167-b898-bbae34b44e01,Direct,P61fd596,86
3761,bf9100ab-da57-4a67-b964-c82bc56f75d0,Organic Search,P4d1469f,228
3762,3f03bdc0-bea9-4762-8599-f61ec0f4ff02,Referral,P69fde7e,377
3763,b4a441f9-ff30-4d09-bd39-10d991fe023d,Display,Oa81a114,261
3764,63ae67e4-8bc2-460c-ae26-05e29f4048bf,Paid Search,O3e4cef8,286
3765,5ad673bf-9cbc-4233-97f6-47fa4ec5db7c,Referral,P5f160bc,89
3766,bf8a6a96-9dbd-4150-a0c6-ca20d896696c,Display,Pd9adb27,75
3767,3cc2ddab-5dc5-4a44-a22e-f1b4583e80c6,Direct,P69919b8,97
3768,916086cc-75c9-449e-8203-da8ffd0b8297,Paid Search,O50b66c4,265
3769,4447334f-7660-4357-90e1-83a734c65cd8,Paid Search,O9de3ab7,18
3770,9be4be1d-1ad9-4bb2-bcfb-3facd9e04fc9,Organic Search,Oe625706,267
3771,8ffe368e-3489-430e-bbc5-77463a66af0a,Referral,O79e098a,278
3772,97273d55-e368-4589-a59e-4f8cc91e6f3b,Display,O63ff34b,161
3773,9be8289e-2027-4697-9e71-12052424fa73,Display,P93d11e8,198
3774,b46f6198-b498-4f2e-921e-b1fc7b16656e,Display,P6558eba,47
3775,f6cca58c-9498-4a36-b59d-49dfa52ea214,Display,O2f0840b,139
3776,8eabd0cc-698f-4ec0-9d97-95ded746c1cf,Paid Search,Oab6407e,92
3777,f644044b-88b7-4e6e-8ed0-449d05b48056,Referral,O5fde205,42
3778,d1347186-a91b-4f32-9f85-6900434fbc3a,Direct,Pc5e8c9c,211
3779,5791f16b-0e13-4b54-bfbf-1c48bb70e7f0,Paid Search,O94118a4,262
3780,89fb40f0-a4dd-4049-b78c-c94fc2aab279,Direct,P0bd3daa,171
3781,d4b60417-3a6b-4a59-a887-69084a39b5f9,Organic Search,Oae69752,182
3782,31bf054a-0f32-4892-991f-5b2cfe74c6a0,Direct,P0a17aaf,148
3783,37558ebf-d8dc-4f4c-a21b-472cc29e90b6,Display,O34c5c39,495
3784,cdcef549-4ab7-4d3c-bf8e-cd828d9c50ea,Direct,O7146bf7,246
3785,47935538-f13a-49ad-ae77-eb6e4e10c77a,Direct,Oebf1f88,108
3786,935c13f7-f979-47da-8046-6f7aba467d5a,Direct,Of91ecdd,23
3787,291c47d6-782b-4292-a040-e9bba74d7e45,Direct,P23d703b,479
3788,054dcfeb-9691-4463-b740-ac3fc94b4433,Referral,Ocb49c6f,136
3789,f461056c-cd69-4818-b94f-044d077655da,Organic Search,Pe4cf09a,38
3790,7f432665-a81f-4efa-9432-54397e35d575,Organic Search,P25b1782,180
3791,70742969-88cd-4910-97c4-ab1026371051,Display,O3b87072,210
3792,2405db2e-9ffd-4c04-a7d8-fb971d18a0ae,Paid Search,P98edb84,285
3793,4a1ddf17-f64e-45d4-b578-6eecd5c464d7,Referral,Oab53291,323
3794,1bd8c3c8-2193-4002-93e4-92105ed6e3f6,Display,Od833c48,282
3795,4b19a27f-7eaa-4ea0-863c-db50a0a9a4fb,Organic Search,O93f2376,58
3796,f053edec-2fec-4b6e-97d9-a743e87a56f3,Paid Search,Pd3bcbda,91
3797,c94dd0c1-f2e1-4bb6-b7d1-1be5b99a0124,Display,P3aa3564,123
3798,7e435f80-cbcd-417b-84e7-e8125d4f0b5d,Display,O98df6a4,280
3799,60d9daf7-1e21-4712-9b2a-4d4bc4e8c571,Display,P0b6eafd,287
3800,c69587b6-f6c3-4900-84d2-c30741439ae1,Organic Search,Odd5e2bf,10
3801,5bbb1639-bb17-4974-861f-c919eae347fc,Display,O2ffdc52,483
3802,73677960-d4d4-4c76-bdb7-045c00a5fac5,Referral,Oad47339,137
3803,83ee2968-d112-4900-8c51-f93de2b99da9,Referral,P08df9db,109
3804,7653c832-69f5-4cfd-bbbf-563f252d53d3,Organic Search,P2f29b65,289
3805,7f212927-84c0-46a9-86cc-f432100a133f,Paid Search,O08d38fc,156
3806,e3959441-c3a7-474d-a395-2ef8e47ceb0c,Paid Search,O83ec83b,42
3807,fb16145d-8091-440e-a2d7-daf9d795cab5,Direct,O170de33,294
3808,4dc04fe5-7514-4e3d-900e-0680f8f0263b,Display,P0d327de,44
3809,4ad5a57b-ec54-48d3-976d-906226738cfd,Organic Search,Pdea874b,29
3810,d89b4689-8994-4870-b5c5-6b17dcd2c551,Direct,O0d48eaf,265
3811,8daed50a-7c81-4738-918c-62fa42e1f86c,Direct,O35a2c79,245
3812,d3b09a40-65ea-4aa3-a39b-eb97d3d5699f,Direct,P0760b1a,196
3813,8874345b-3d75-4ef2-a37f-37fba4af6c05,Direct,P4606641,189
3814,3b5c46e6-afc5-44b4-86ee-e8623002652d,Display,O852b9be,96
3815,3dc4123d-8172-4fbd-86c3-95d0663296d7,Direct,Ob438e0b,283
3816,f6607f41-f44b-4f78-816d-83f36fedb8b3,Organic Search,Pbfa1868,236
3817,53c39ac2-8c87-4bc8-9e57-c550e6c6a7bc,Paid Search,O268b875,72
3818,4742cac7-2924-483f-a52a-ec8a0f145364,Paid Search,O3ce55b1,188
3819,80f034b4-ce22-4e5d-b955-a095bfe9a8e0,Organic Search,Oeacc204,255
3820,c6966ca7-bd73-4bfc-8338-bfdb5c1097a3,Referral,Oae9e4c4,89
3821,9e80e4df-431f-4f0d-9ac9-6cce88d1fb62,Organic Search,Ob044a49,124
3822,29f04abf-f650-4043-9910-8963488618d7,Organic Search,O88e029f,114
3823,32f24294-0f80-4f8a-a51e-e3ed7f8862dd,Paid Search,Occ78f52,225
3824,a2982a9c-c54f-4784-9695-5df171beaa7a,Direct,Pe08c668,91
3825,6fa54fd3-9d30-4dd3-8e76-573593de22c6,Display,P6653ffb,203
3826,a9e7efd4-5e9c-4221-94be-051a30d4b03c,Referral,P1743f6c,132
3827,19ab0650-ae13-49b5-96fd-b2503fb155be,Direct,O38775e4,307
3828,a8b8f59a-6e31-4148-92a8-77710d2b639a,Paid Search,Pb2eabdf,55
3829,c63f8c2d-d7f8-4773-b190-c42b276424a0,Referral,P81aab01,91
3830,bf439a34-2259-47f2-ab3e-ad0a46b9be97,Referral,Odf8b842,291
3831,debf09e0-d7b1-4fd8-a523-876863ff6e48,Organic Search,O360cd6f,150
3832,379f38e2-0bf1-4897-a8d4-c11ba44ef822,Display,O867c33f,90
3833,d2116a36-4ee7-4619-8f27-ccb74e734b7a,Organic Search,P5d4a4c5,66
3834,812dd3c7-2b7e-4c56-8273-afbfe901dadc,Display,P9514ba7,55
3835,55da4299-187f-4641-a230-e882c7419415,Referral,P2db41e0,395
3836,d474f04b-c428-4145-8835-0b09034b4a4b,Referral,Od6baf24,363
3837,527dda9e-d436-43eb-90d8-f24c12524168,Display,Oc09dd17,598
3838,eedbb19c-1707-42f3-bcea-45b03367f745,Direct,P1ff207e,29
3839,04962172-9d3c-4bfc-b8e3-d5de7014d1d9,Display,Pc131a5d,52
3840,f465ff63-e3a3-4253-9762-eb4a56764efc,Direct,O38ad4dd,418
3841,b1e77619-f9a2-4d63-abfd-052b8cea0bc7,Organic Search,Pbfc2f67,104
3842,91db2796-0e8b-4425-9609-2d95cdb5c344,Referral,P9123dc1,39
3843,bfb56e2f-921f-49b6-9de5-5752ddcf12df,Referral,Occb33ec,256
3844,aca231fa-e145-4396-a947-26cadf74b1ea,Organic Search,Oe9302d2,125
3845,9fb6c73b-26ab-4541-bb2d-ed1db540d916,Paid Search,Oae1b5a7,128
3846,d01e7e30-7cfe-4441-b8b9-df37805041a5,Direct,O3cc2b67,345
3847,21b33642-02aa-4cf3-ad16-07780bb147ba,Display,Oe1e2929,249
3848,58e334c4-ac17-4f53-8971-33340316da65,Direct,Obb75045,110
3849,07d99c4b-0848-45be-b0c3-1b31b5d35fd0,Display,O6ffeee2,94
3850,f1d00b8c-c3a7-41ac-884e-96f79bb960b4,Direct,Peec1883,230
3851,9f17ec83-1c61-4bfc-b208-2c83ca368d23,Referral,Pc5b0a99,234
3852,1c8e9973-4a3d-4ba9-bb16-f6b803217674,Display,P15edf47,22
3853,b40f3f51-75bd-4715-be14-893ce99c0695,Paid Search,O7b91e24,321
3854,608dca02-8111-4444-afae-f19ed4a31be0,Organic Search,Oc238364,283
3855,e2db3cee-27c7-4201-9509-dc195568d146,Display,Pa0926c4,69
3856,1c9c87cb-6ba6-492c-8b9b-3195f3df0cb9,Paid Search,Paac4668,503
3857,f1b15ba7-56f5-4279-9087-28d9a21337d2,Referral,Of5cfd11,83
3858,075b25c3-3cfa-4ca0-8737-c10e3e3bc844,Direct,O0e202ef,33
3859,76cda786-ff29-4abc-abd2-33b3d541835b,Direct,Ob00fc8d,99
3860,da4a1357-6cb5-4e88-ab7f-cbdf1dcf5553,Referral,P67205d0,176
3861,d95c2b4e-e0e2-4a59-b68e-e9071e9819aa,Referral,Pd40c46e,595
3862,3af5245a-1832-4398-b131-05a4ede30320,Organic Search,P9acf246,201
3863,47c5529f-ef58-4574-b329-c77f9ea12e95,Direct,Pc8420f2,187
3864,24710ae9-3289-4376-9ddd-c715e768f3d7,Paid Search,P0f94d3d,293
3865,dec7dc45-0140-4b7f-a245-ea7b331a1d2b,Referral,Of97ccf5,203
3866,6ff0fbbc-80ff-4215-82fc-b96b1180d37c,Organic Search,P0e0bdac,33
3867,a5fe81d5-b9c7-41b9-b841-d7000fd97247,Referral,O291277b,191
3868,1126b9b7-45e9-4709-9943-398b8c371858,Display,O6fbb821,587
3869,d14fdc57-f3b1-4d87-9368-72f045ad74cd,Direct,O4cb010c,295
3870,b76c276f-7cff-4bd6-938b-acd54a685f28,Display,Ocb39b50,168
3871,08b5e23b-419f-4bbc-89a5-29cdb100d02d,Paid Search,P6026bb8,209
3872,614ea4c3-0e92-4770-9776-cf400c1ac768,Paid Search,Pfed5916,133
3873,a873af57-eec3-46a9-862c-6d0e279714db,Direct,P22f7f89,10
3874,09cc5dfe-c6de-4732-8713-64be42049071,Referral,P437bc5f,231
3875,368caa23-62a5-48af-a35a-13a7bacabcc9,Direct,Peba1feb,486
3876,de34e4e2-9ddf-4030-a9a6-adea86e70148,Paid Search,Of0e2aa1,86
3877,5a9922bd-e829-4e5c-bca5-adfd28a1b9b0,Direct,P06db381,297
3878,01a5e487-fd4a-4cd3-ac68-484208501323,Paid Search,O01e12ef,265
3879,da63a8d9-d764-465f-a7a0-251522da3107,Organic Search,O5de279b,181
3880,e4b3d367-11e7-4479-848b-4725903d98e6,Referral,P4a99b96,190
3881,560d6ca0-ac2f-44f6-9c69-3b78efeaf7cb,Display,P1ef54b9,130
3882,8b252b87-8e34-43fa-bdb3-d9a156bb6754,Referral,O631c61b,168
3883,ad0e899a-f354-4978-b593-0a696fa270b6,Display,O3200532,97
3884,dc205014-593f-43c1-a238-8cfdcd60bf4f,Organic Search,Od1916a9,9
3885,f5201f34-4bdf-4380-8282-adcbad8ba3db,Display,P596e093,250
3886,675a0d4c-431e-4342-a4bc-0cacd4aa88e8,Display,P9174631,371
3887,ba3fc3b4-8457-4f9d-adb0-c3847a70ca4e,Direct,O568e09e,28
3888,5e0c0fba-37b1-497b-9a47-2f5e0fc517a6,Paid Search,Oe9043bd,141
3889,3869d8cc-355a-489c-b604-b4136fafaa43,Organic Search,O52912af,262
3890,d352d8d7-113b-432f-9b50-a59f51bb809a,Direct,O1f90b4b,194
3891,660737a7-7d81-43b1-b68c-64ca130e7187,Paid Search,O41bf7a3,29
3892,9431f7e0-4ce6-4ae1-a7c4-c67789e70c03,Display,Of2e54e2,226
3893,7dcd2f0e-a117-499b-8204-d742bfbce06e,Display,Ob29c348,116
3894,c61a1afc-ff92-4bab-97dc-e84c58bf80cf,Paid Search,O1438dcf,5
3895,220d78bf-1d0e-46e8-9dec-5b94e099e02f,Referral,Pdfdf8b7,24
3896,505f8e64-a999-49fa-80ee-c10826012526,Paid Search,Pf485cf9,153
3897,349aed8e-d774-4407-940f-809b6abaf3bb,Organic Search,O6b08f4c,37
3898,a00688e7-8525-43cf-8a83-82ff8a4ebe4c,Organic Search,P8b736d9,142
3899,32b71943-98e7-40ce-bc12-b5b5259a4b7e,Paid Search,Oe645716,30
3900,f714d841-81e8-421a-9c57-969e91f93455,Organic Search,P2b0e5f3,310
3901,56074703-c509-4330-8709-840e6ed51224,Referral,Pcb9f07b,248
3902,9b0e58f1-09f9-4cbb-8e95-6961c5c9247b,Referral,P89b4c12,236
3903,a08b85e1-721d-433c-8352-0cb6fcb44bdc,Paid Search,O35e4da3,143
3904,a526ad5b-1243-4db9-94ae-ea2a74d41d5a,Referral,O2053d7e,247
3905,113ba26f-b5a1-4f26-ba44-894f53b8303c,Paid Search,Pdd3ff1e,184
3906,072c4be5-4172-4a29-89f7-badf1633d675,Paid Search,P1b0cbb9,182
3907,fe86d3fd-320d-4b53-adc2-e8aff2d5e8e7,Paid Search,Od146c5d,584
3908,025b28ad-6861-4520-847b-ed84017620f5,Display,Ob6d40ee,266
3909,e8af978d-ba1a-47fa-9bdd-8425df0250a9,Direct,Pcf6533e,552
3910,2d11ef0d-2fbe-4a84-a148-61b8fdf0bb6e,Direct,O85ab543,174
3911,79f346e8-ab89-4c30-8912-748e55688c83,Organic Search,Ofc39243,265
3912,ab5535cd-aa1e-4505-a57e-f950f1b1d6e0,Display,O907c4d3,280
3913,43acab70-5660-4681-83f1-295752cc0a76,Display,P04dd7ec,52
3914,b543475c-db3e-41b9-98c2-c45d728bc0b8,Referral,O96eda2d,137
3915,77660cf0-a71c-49b5-af2c-b2a3322c5bf6,Referral,O3b74102,198
3916,d4518bbd-d63b-4df7-8372-7c3a54456c54,Direct,Pf679fcd,213
3917,54eabbac-ebe3-4899-aafb-b6aa3b0f60fd,Organic Search,Ob06e1a7,143
3918,2db291c6-ba4d-4b2c-8083-a81bfdcfec33,Direct,P5003259,589
3919,b64e1a05-6ea5-4461-9fdb-295da7a5805c,Paid Search,P731edd4,95
3920,db1b1d28-98d7-4361-87ac-9a5f46127a11,Display,O5056c9a,192
3921,fe4c94f3-6a1a-4407-9cdd-7d6e9dedecd7,Paid Search,Pf1c5622,517
3922,1950ee52-a0fb-4702-9716-d85be5077f41,Direct,O9606181,177
3923,f3f9c56b-b09e-45e6-b87a-5f8f07f0971d,Organic Search,Pe52a68b,375
3924,f2099c4a-e5ad-4ead-9eba-723b22593b09,Organic Search,O2f746ba,277
3925,00310888-08b0-4120-ba3e-3e964b489ba3,Referral,Oc29e125,524
3926,da7b4fd7-0ead-47c6-9081-f41262bdc6ee,Paid Search,O5852d4e,112
3927,58b09fbf-14f0-4db4-9f3a-08839641c39b,Display,O81a800a,216
3928,33a1b68c-def3-423d-b0f2-d2eaea2f2ac0,Paid Search,O63c3e6c,56
3929,d7265245-9679-4feb-a92f-59745d411ac5,Referral,P289282a,99
3930,36c8a864-1e35-4f86-a53c-83437a8d27b5,Direct,O223be2c,280
3931,53725792-6082-42be-9558-2ff50a70b4e7,Organic Search,O6b84da3,96
3932,fe9525b1-3fe2-4947-b90d-cea0d9b90c32,Paid Search,O2c34300,167
3933,a3928b91-c8fb-4833-bcf1-f68713480e90,Paid Search,O9621303,272
3934,2940de72-9d16-4260-8f23-69f43cb88979,Display,Oacd93ff,138
3935,e8c33999-4de7-4844-9594-edfed2659720,Paid Search,O88ad271,229
3936,f3310e6b-ad5d-49c5-ad54-0df8562f05f9,Organic Search,Ob97dc4c,340
3937,20914265-195e-4ee5-9dca-8faadb027e2d,Direct,Pea479e3,202
3938,cf1e3c95-a8fa-4715-b274-4ed9a361e3d5,Referral,O590d404,198
3939,2b91cf50-05f0-425c-ac49-1d695b312bc2,Display,O2eaa816,98
3940,c4c9f757-a555-47b9-91e2-82f790605ab1,Paid Search,O9e2fff4,98
3941,d48ce9da-f3f7-4049-9070-f33a5d2098e2,Paid Search,O88a5317,137
3942,d06f79fc-4367-4488-beb5-92c422043771,Referral,O567aabd,104
3943,311343da-20c9-4cec-914e-ec5feb71a832,Direct,P8edcaf2,420
3944,01dbfe74-e6ac-4fca-b522-7ec0ceefaa95,Paid Search,Od405003,441
3945,af78eae9-d63d-4b0d-a045-90121e79eb7a,Direct,P2141771,186
3946,805d5382-e6cf-4829-9b93-68c7f7f124f0,Referral,Oa371ad4,244
3947,cedcd97e-8d50-430b-a888-bbe4fe02f827,Paid Search,O0510d87,113
3948,5ee47a07-949b-4653-91dd-9e83e845e4e6,Organic Search,O1cfa72d,279
3949,54047398-edee-4338-85bf-1c6ed838444d,Organic Search,Ob015909,183
3950,f04e56b2-ad54-414a-ab9f-a59c8c5c20ef,Referral,P1faa8f7,284
3951,30fd2864-4f2f-4321-b0bf-819462d2de23,Referral,O68bf29e,38
3952,7777141f-16c8-4a09-8bf0-778cb778b277,Display,O8d21cd8,130
3953,98a6cf52-fb13-4b97-8306-401ed2c744e1,Referral,Obb7d45f,231
3954,2cc32b95-2562-4ada-86ca-f6b70a4f745e,Direct,Od5199ee,21
3955,4de93f1e-dc5a-4d32-9087-99a52c2a3875,Direct,O440c0af,132
3956,ca98a358-ebbb-41e7-8981-7932755e1d92,Organic Search,Pf81b312,144
3957,0f2335d5-8929-45d8-99c5-9cb922c75329,Paid Search,O7200433,291
3958,dabc92e4-5485-49e1-be85-0840b2fa232d,Paid Search,Oc88e0cc,89
3959,9814b526-04ca-405f-b0ff-335b15fd0713,Display,Ob7e8fae,271
3960,a213734f-6bc9-40f0-a056-29c7ca3eff06,Referral,O03e3039,228
3961,90dfaec3-7405-46cb-9342-9f27cdc777d2,Display,O8f42f77,135
3962,e2c08e5c-fc33-45dd-a27b-c3d55f861bac,Referral,O1c1a990,5
3963,8aad0bec-bbb2-4bb7-8d68-76b76841155f,Direct,Od1fd4c8,222
3964,b047b19f-8d18-4148-90a7-343c0e77d529,Organic Search,Oa259ee4,277
3965,175e2737-2c61-4c1a-be74-5401617b3053,Direct,Pa7b5719,70
3966,3c646217-b24f-46b2-81d7-5176f5c96a81,Organic Search,O41a682c,222
3967,9b68b5ce-7b72-4749-89c7-d786bd517ac5,Paid Search,O3116d33,223
3968,31f9eaac-28e0-48c0-819f-14c528954f17,Display,O4b020f2,197
3969,8dc08664-4bb4-47df-8363-f4837d4bd1d0,Paid Search,O5db20d2,94
3970,1ed025c7-03c1-4eed-83b9-dd4cb7fb499c,Organic Search,Pcd5fce5,146
3971,9efdb163-6f0e-4a0f-95df-9519b8446582,Display,O4176188,291
3972,a28113bc-6fb8-485a-b278-f0291f532160,Display,O924193b,213
3973,08708b51-16e3-4ebc-899a-d9599b64c6fe,Display,O24cfe14,131
3974,63878e99-772b-4f31-9cab-e81cb35dc7c1,Organic Search,O89d5f88,182
3975,14a2ae64-9096-497f-96ee-3260846f02ae,Organic Search,Pc3f45c4,159
3976,8f3a79a2-99c5-4044-9e83-8aea78a8cbb9,Paid Search,O1fde37e,248
3977,55700957-30a6-48bb-af51-59597072a89b,Direct,Ob0f6994,296
3978,00a951bb-5950-46d0-b1eb-1ecdee5dc755,Direct,O4aa8af7,33
3979,c9522634-ccc6-4865-9300-0e0f9f75ffec,Display,O98e80cd,168
3980,92a569d4-df87-4e39-a8ac-719fc3b6b8c3,Referral,O6480111,108
3981,9d3e753f-d69f-4bb4-973d-57e9f9715899,Paid Search,Oa5f5d1f,88
3982,d4f5af8d-7acb-4f60-bb02-0a5e6db52855,Display,P597e482,261
3983,7d831e6a-df4d-4346-aedd-7d260ea2d82f,Display,Pcc1e041,236
3984,49652099-bef7-4b5d-9e55-6b2061c03bff,Direct,O764cd96,229
3985,b4794411-b75b-49fc-a403-3b066b7fc402,Paid Search,P1455245,217
3986,c45c9d72-56d6-4c67-9ddb-f8847adb4240,Direct,Oa171f24,93
3987,39ca2306-9d5e-4614-972f-3e04abcd16f2,Organic Search,O0f5a055,86
3988,3acc1b84-ee16-4d01-a318-35d4bf2fef16,Referral,O6ccdec6,517
3989,66354aac-caa9-4d24-9f90-3eda8873fac2,Direct,P1252076,118
3990,3a58be2d-fcb2-4b52-857b-8f224a8008b8,Organic Search,P401c183,187
3991,214a4064-97bc-4c52-8205-25d65e322fa4,Display,Pf1b3d4a,444
3992,1082508d-bf86-4ce1-94d5-e8620c7bb6c6,Organic Search,Oc794f98,115
3993,aa8407ed-07a9-43a1-8dd8-4d687bfd1c58,Referral,Pcb22e76,279
3994,0705bb98-e909-42a8-887c-6264ecebe26c,Referral,P73cd665,73
3995,3a80bf9e-5d40-4f5d-a73f-5f673f539d79,Referral,O1617df6,117
3996,ec78284a-620c-4375-a56a-4f46e9431e8e,Direct,Pc8af7d2,170
3997,0e6e6f3c-1dec-4451-b138-3e09601c45f8,Direct,Ob4c009d,231
3998,880fb709-9aaa-42fe-9c38-57c05b9c4795,Direct,Pfc3aaa3,42
3999,3786bc20-8cc7-4d7d-9a40-994690b20640,Paid Search,O80eda1a,134
4000,3eb8cd53-6938-4fd2-9208-f35d4f22c49e,Referral,O3a1155d,202
4001,8104062e-2f4a-4672-b4ce-c565e2d56315,Organic Search,Oab598b2,295
4002,9a9101b4-6674-4597-9a84-f1f18cc0b3b4,Referral,Pea0a71b,169
4003,72b1d299-66d5-437c-92c4-06504353a212,Organic Search,O46fbc2c,16
4004,acaa69a0-623b-42e1-ad16-d951f9026066,Referral,O0bdc33a,322
4005,d32691b4-3997-444d-94e9-16dcf062a66d,Direct,O2d3bc5c,48
4006,a6ab249c-9aff-4509-aa6d-edcf0643918d,Direct,O09622a5,21
4007,4bfc811d-9ce1-4ee8-86ea-3e158d94328b,Organic Search,Pcd923ca,248
4008,a46e4872-35de-4418-b2b7-012215143708,Direct,Pa882c51,80
4009,de7f952f-715f-4095-8cfb-404d1e8c527d,Organic Search,Oa35874b,273
4010,6d159a42-ad3f-446b-b898-b225c7757060,Paid Search,P4a49259,64
4011,db318a83-8a54-4594-8127-3fa7cbf4baaf,Direct,P8411def,280
4012,bc9eeaa9-1296-4a21-9073-ce265f7e3ad5,Paid Search,O3740815,87
4013,4b38f150-badc-4d53-87dc-0b1ced4b58d9,Referral,P00b5a1b,499
4014,aa87183c-100e-4983-83f1-d23c599de52d,Organic Search,Ofb20574,145
4015,f26efb22-1f81-4bff-892c-47e483074c5e,Display,O4d65e32,401
4016,a7e629ac-367e-4cd5-b9dc-043351ef5878,Direct,O2666338,598
4017,f00729dc-9134-4aff-840a-b485f6afd155,Paid Search,P5001121,297
4018,1b85e9ac-a937-40e2-8bce-ef454b667444,Referral,Pd87b232,71
4019,4c553b51-3103-4f7f-8785-ba56fcad89d9,Direct,Odd0adb0,460
4020,aafc4f03-5bba-4c84-8b86-eb08be8dc5ef,Paid Search,P570a945,211
4021,9b7b2b8a-982f-49be-996b-cff1918d96ab,Display,O80a615b,152
4022,e07b63f4-de80-4e72-b845-cd8913217c32,Paid Search,O8e0f236,249
