Index,Creative ID,Exposure ID,CompanyID,Company Name,Sector,Ad Format,Viewable,Was Clicked,Conversion,Spend on Exposure,Revenue Generated
4240,C73d0,O73d065a,CO015,MarketMavens,Energy,Carousel,0,0,0,0,0
4241,C58fa,P58faf3e,CO016,SecureFutures,Insurance,Banner,1,0,0,11.13648474,0
4242,C99ae,P99aee3d,CO017,ShopSphere,Technology,Banner,1,1,0,14.02153727,0
4243,C9d24,O9d2498d,CO018,DriveDynamics,Entertainment,Video,0,0,0,0,0
4244,C6b0b,O6b0bbda,CO019,CulinaryCreators,Real Estate,Video,0,0,0,0,0
4245,C051f,P051fc24,CO020,FlavorFrontiers,Retail,Banner,0,0,0,29.69571299,0
4246,C9bc1,P9bc17cf,CO021,FiscalFrontiers,Pharmaceutical,Carousel,1,0,0,13.19597891,0
4247,C76cb,O76cb3ac,CO022,MedMakers,Pharmaceutical,Video,1,1,0,0,0
4248,C93d1,P93d1925,CO023,PharmaPioneers,Legal,Banner,1,1,1,64.40748912,110.3500919
4249,C2591,O25918d6,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,0,0
4250,C1e8d,P1e8db7d,CO000,InsureCo,Retail,Carousel,0,0,0,41.68083852,0
4251,C380f,O380f59f,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,0,0
4252,Ca216,Oa216986,CO002,TasteBuds,Technology,Carousel,1,0,0,0,0
4253,C898a,P898a148,CO003,HealthPioneers,Legal,Video,0,0,0,28.48437111,0
4254,C22ee,O22eeb88,CO004,JusticePartners,Food & Beverage,Banner,1,1,1,0,61.82765141
4255,C997b,P997b09a,CO005,AutoInnovators,Manufacturing,Banner,1,0,0,40.74613086,0
4256,Cd6e2,Od6e29c0,CO006,EverydayEssentials,Pharmaceutical,Banner,1,0,0,0,0
4257,Ca966,Pa966c29,CO007,TechTrendsetters,Finance,Video,1,1,1,61.35738945,109.7152579
4258,C128c,P128c8c7,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,18.71601288,0
4259,C7b8d,O7b8db74,CO009,LawLeaders,Manufacturing,Carousel,1,1,1,0,54.32668086
4260,Ca10a,Oa10a002,CO010,GoodsGalaxy,Finance,Banner,0,0,0,0,0
4261,Ca831,Oa831bdd,CO011,LegalEagles,Finance,Carousel,0,0,0,0,0
4262,Ca614,Oa6144df,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,0,0
4263,C4025,O4025ac8,CO013,HopeNetwork,Retail,Banner,0,0,0,0,0
4264,Caaf6,Oaaf6c80,CO014,PowerPioneers,Real Estate,Video,0,0,0,0,0
4265,C8bfd,O8bfd59a,CO015,MarketMavens,Energy,Carousel,1,0,0,0,0
4266,C394f,P394f8e4,CO016,SecureFutures,Insurance,Carousel,0,0,0,10.68486425,0
4267,Cffb3,Offb305a,CO017,ShopSphere,Technology,Banner,0,0,0,0,0
4268,Cbf3f,Pbf3f909,CO018,DriveDynamics,Entertainment,Banner,1,1,0,29.60577397,0
4269,Cdfd5,Odfd5933,CO019,CulinaryCreators,Real Estate,Carousel,1,1,0,0,0
4270,C214b,P214b0e6,CO020,FlavorFrontiers,Retail,Carousel,1,1,0,33.96305794,0
4271,Cb6fc,Pb6fc2a2,CO021,FiscalFrontiers,Pharmaceutical,Banner,1,0,0,39.89501693,0
4272,Ce55e,Pe55ea20,CO022,MedMakers,Pharmaceutical,Carousel,0,0,0,28.82672721,0
4273,C4e45,O4e4507b,CO023,PharmaPioneers,Legal,Carousel,0,0,0,0,0
4274,Caa3e,Oaa3ee42,CO024,CoverageCornerstone,Insurance,Video,1,1,1,0,85.63619032
4275,C71c0,P71c04f0,CO000,InsureCo,Retail,Video,1,0,0,25.03638662,0
4276,C3c3e,O3c3eb25,CO001,CharityWorks,Consumer Goods,Carousel,1,1,0,0,0
4277,C86c2,P86c2853,CO002,TasteBuds,Technology,Banner,0,0,0,28.30503657,0
4278,Cb46d,Ob46d8e8,CO003,HealthPioneers,Legal,Banner,0,0,0,0,0
4279,C1add,P1add0cf,CO004,JusticePartners,Food & Beverage,Banner,0,0,0,20.98027094,0
4280,C53ba,P53ba679,CO005,AutoInnovators,Manufacturing,Banner,1,0,0,45.99799759,0
4281,C7d53,P7d53643,CO006,EverydayEssentials,Pharmaceutical,Carousel,1,1,1,88.15232999,164.3460097
4282,C6346,O63468fe,CO007,TechTrendsetters,Finance,Carousel,0,0,0,0,0
4283,C79e5,P79e595f,CO008,RetailRevolution,Non-Profit,Video,1,0,0,21.61021025,0
4284,Ca93a,Pa93adf1,CO009,LawLeaders,Manufacturing,Video,1,1,0,19.71803825,0
4285,Ccecf,Ocecff41,CO010,GoodsGalaxy,Finance,Video,0,0,0,0,0
4286,C731c,O731cc9b,CO011,LegalEagles,Finance,Banner,0,0,0,0,0
4287,Cda6c,Oda6c8ba,CO012,DigitalFrontiers,Finance,Video,0,0,0,0,0
4288,C7f5c,P7f5cb8d,CO013,HopeNetwork,Retail,Video,1,1,0,23.48601103,0
4289,C9186,P918647c,CO014,PowerPioneers,Real Estate,Banner,1,1,0,26.10273942,0
4290,C3eb3,O3eb38f8,CO015,MarketMavens,Energy,Banner,0,0,0,0,0
4291,C3dc7,O3dc777a,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
4292,C88b9,P88b946e,CO017,ShopSphere,Technology,Video,1,0,0,28.14869208,0
4293,C39e8,O39e81b7,CO018,DriveDynamics,Entertainment,Carousel,1,1,0,0,0
4294,C922f,P922fb8b,CO019,CulinaryCreators,Real Estate,Banner,1,1,1,78.97824266,126.2917049
4295,Cbbbf,Obbbf521,CO020,FlavorFrontiers,Retail,Banner,1,0,0,0,0
4296,C7c8d,O7c8d2d3,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
4297,Cc73d,Pc73da99,CO022,MedMakers,Pharmaceutical,Banner,1,1,1,61.99178817,167.7885534
4298,C04a3,O04a3ba5,CO023,PharmaPioneers,Legal,Carousel,1,1,1,0,64.97003096
4299,C142c,O142c455,CO024,CoverageCornerstone,Insurance,Banner,1,0,0,0,0
4300,C7390,P7390b4d,CO000,InsureCo,Retail,Carousel,1,1,1,69.13512509,190.5391358
4301,C3403,P3403c6f,CO001,CharityWorks,Consumer Goods,Video,0,0,0,36.29387773,0
4302,C08ff,O08ffd41,CO002,TasteBuds,Technology,Video,1,0,0,0,0
4303,C644c,O644c74a,CO003,HealthPioneers,Legal,Banner,1,1,0,0,0
4304,Cf644,Of644978,CO004,JusticePartners,Food & Beverage,Banner,1,1,1,0,89.24826377
4305,C0a3d,O0a3dc84,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,0,0
4306,C9135,P913579c,CO006,EverydayEssentials,Pharmaceutical,Video,0,0,0,25.94773938,0
4307,C1de5,O1de5776,CO007,TechTrendsetters,Finance,Carousel,1,1,1,0,76.62838051
4308,C6cc3,O6cc345a,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,0,0
4309,Cf4a3,Pf4a3ed1,CO009,LawLeaders,Manufacturing,Video,0,0,0,45.36614087,0
4310,C5bf9,O5bf943f,CO010,GoodsGalaxy,Finance,Video,0,0,0,0,0
4311,C358b,P358ba8a,CO011,LegalEagles,Finance,Carousel,0,0,0,47.24484346,0
4312,C4f0f,O4f0f0fd,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,0,0
4313,C77af,O77afbf0,CO013,HopeNetwork,Retail,Carousel,0,0,0,0,0
4314,Cd8be,Od8befa9,CO014,PowerPioneers,Real Estate,Carousel,0,0,0,0,0
4315,C9dd5,O9dd541a,CO015,MarketMavens,Energy,Banner,1,1,0,0,0
4316,C7839,O78396f9,CO016,SecureFutures,Insurance,Banner,1,0,0,0,0
4317,Ce3fd,Oe3fddbf,CO017,ShopSphere,Technology,Banner,1,0,0,0,0
4318,C1e38,P1e387c6,CO018,DriveDynamics,Entertainment,Video,0,0,0,18.81026861,0
4319,C0068,O0068a64,CO019,CulinaryCreators,Real Estate,Banner,0,0,0,0,0
4320,C3dd9,P3dd95f7,CO020,FlavorFrontiers,Retail,Carousel,1,1,0,35.33279659,0
4321,C1e78,O1e782cd,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
4322,Cbcf3,Obcf3f7d,CO022,MedMakers,Pharmaceutical,Carousel,0,0,0,0,0
4323,C2da2,O2da218d,CO023,PharmaPioneers,Legal,Video,0,0,0,0,0
4324,C7644,O7644f46,CO024,CoverageCornerstone,Insurance,Banner,1,1,1,0,69.72506082
4325,Ceeca,Oeeca80d,CO000,InsureCo,Retail,Video,1,0,0,0,0
4326,C7687,P76872b2,CO001,CharityWorks,Consumer Goods,Carousel,1,0,0,26.86444895,0
4327,C20b0,P20b0fe8,CO002,TasteBuds,Technology,Video,1,0,0,23.73281657,0
4328,C77dd,O77dd5df,CO003,HealthPioneers,Legal,Video,1,1,0,0,0
4329,Ca71b,Oa71b415,CO004,JusticePartners,Food & Beverage,Carousel,0,0,0,0,0
4330,C8310,O83101ef,CO005,AutoInnovators,Manufacturing,Banner,1,1,1,0,78.11589556
4331,C5e84,O5e84542,CO006,EverydayEssentials,Pharmaceutical,Banner,1,0,0,0,0
4332,Cb653,Ob653f4f,CO007,TechTrendsetters,Finance,Video,1,0,0,0,0
4333,C78b6,O78b6fc0,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,0,0
4334,Cc138,Oc138e33,CO009,LawLeaders,Manufacturing,Video,1,1,0,0,0
4335,Cbee8,Pbee80eb,CO010,GoodsGalaxy,Finance,Video,0,0,0,44.63783132,0
4336,Cbe5c,Pbe5c074,CO011,LegalEagles,Finance,Video,1,1,0,35.91073459,0
4337,Cc588,Oc588e08,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,0,0
4338,C8555,P8555388,CO013,HopeNetwork,Retail,Carousel,1,0,0,33.66882131,0
4339,Ccf60,Ocf60c71,CO014,PowerPioneers,Real Estate,Banner,0,0,0,0,0
4340,C4121,P4121f6b,CO015,MarketMavens,Energy,Video,1,1,1,55.85896371,124.5369038
4341,C019c,O019cdc4,CO016,SecureFutures,Insurance,Carousel,0,0,0,0,0
4342,C45a3,P45a3e83,CO017,ShopSphere,Technology,Carousel,1,0,0,34.39151803,0
4343,Cf2eb,Of2eb5c8,CO018,DriveDynamics,Entertainment,Video,1,0,0,0,0
4344,C4849,P4849cc2,CO019,CulinaryCreators,Real Estate,Carousel,1,0,0,22.75827885,0
4345,C2a93,P2a93d3e,CO020,FlavorFrontiers,Retail,Video,0,0,0,31.60586047,0
4346,C1392,O1392137,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
4347,C3701,P3701b71,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,30.03167106,0
4348,Cffc1,Pffc1d53,CO023,PharmaPioneers,Legal,Video,0,0,0,28.55182664,0
4349,Cf046,Of04678d,CO024,CoverageCornerstone,Insurance,Banner,1,0,0,0,0
4350,C6666,P66663f0,CO000,InsureCo,Retail,Banner,0,0,0,27.47255992,0
4351,C80e1,P80e13b6,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,34.59381603,0
4352,C3423,O3423bd0,CO002,TasteBuds,Technology,Video,1,1,1,0,74.74417038
4353,Ceb23,Oeb233f2,CO003,HealthPioneers,Legal,Carousel,1,1,1,0,80.75912656
4354,Cbc55,Pbc55516,CO004,JusticePartners,Food & Beverage,Video,0,0,0,36.67519768,0
4355,C8898,P889810b,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,41.30563069,0
4356,C750f,P750f706,CO006,EverydayEssentials,Pharmaceutical,Video,1,0,0,40.69121151,0
4357,Ce282,Oe2827f6,CO007,TechTrendsetters,Finance,Banner,1,1,0,0,0
4358,C1424,O1424abe,CO008,RetailRevolution,Non-Profit,Banner,0,0,0,0,0
4359,C0740,O0740997,CO009,LawLeaders,Manufacturing,Banner,1,0,0,0,0
4360,C6696,P6696789,CO010,GoodsGalaxy,Finance,Banner,1,0,0,46.67228362,0
4361,Ca71b,Oa71b21b,CO011,LegalEagles,Finance,Carousel,1,1,0,0,0
4362,C6a93,O6a93e66,CO012,DigitalFrontiers,Finance,Video,0,0,0,0,0
4363,Cb24c,Ob24c9e2,CO013,HopeNetwork,Retail,Carousel,0,0,0,0,0
4364,Ca5ff,Oa5ff05f,CO014,PowerPioneers,Real Estate,Carousel,1,0,0,0,0
4365,Ca3fe,Oa3fe340,CO015,MarketMavens,Energy,Carousel,1,1,0,0,0
4366,C70b4,O70b4626,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
4367,C5e5d,P5e5ddff,CO017,ShopSphere,Technology,Banner,1,1,0,19.61818452,0
4368,C3651,P36511a9,CO018,DriveDynamics,Entertainment,Carousel,1,0,0,33.13685147,0
4369,C97ef,O97ef877,CO019,CulinaryCreators,Real Estate,Video,0,0,0,0,0
4370,Ceb24,Peb24448,CO020,FlavorFrontiers,Retail,Video,0,0,0,37.11858538,0
4371,C3a5f,O3a5fdd9,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,0,0
4372,C58c1,O58c1684,CO022,MedMakers,Pharmaceutical,Carousel,0,0,0,0,0
4373,C99b5,P99b537d,CO023,PharmaPioneers,Legal,Video,0,0,0,19.95804783,0
4374,Cba52,Oba52366,CO024,CoverageCornerstone,Insurance,Carousel,1,1,1,0,85.23714827
4375,Ca52a,Pa52af65,CO000,InsureCo,Retail,Carousel,0,0,0,40.68370144,0
4376,C27a3,P27a3347,CO001,CharityWorks,Consumer Goods,Video,1,1,1,88.08238487,122.9706992
4377,C5b44,O5b44df3,CO002,TasteBuds,Technology,Carousel,1,1,0,0,0
4378,C7c94,P7c94ef5,CO003,HealthPioneers,Legal,Banner,1,0,0,30.72887763,0
4379,Cf12d,Pf12dacc,CO004,JusticePartners,Food & Beverage,Carousel,0,0,0,36.23172067,0
4380,Cffe5,Offe5cc6,CO005,AutoInnovators,Manufacturing,Video,0,0,0,0,0
4381,C5873,O587350d,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,0,0
4382,C826e,O826e3cc,CO007,TechTrendsetters,Finance,Banner,0,0,0,0,0
4383,C5f35,O5f35da4,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,0,0
4384,Cf465,Of465b98,CO009,LawLeaders,Manufacturing,Banner,0,0,0,0,0
4385,C2033,O2033745,CO010,GoodsGalaxy,Finance,Video,1,1,1,0,54.87875967
4386,C5b2a,O5b2affb,CO011,LegalEagles,Finance,Video,1,1,0,0,0
4387,Cc7f1,Oc7f1109,CO012,DigitalFrontiers,Finance,Banner,0,0,0,0,0
4388,C3417,O3417b88,CO013,HopeNetwork,Retail,Carousel,1,0,0,0,0
4389,Ce1d5,Pe1d59e3,CO014,PowerPioneers,Real Estate,Carousel,0,0,0,12.36437971,0
4390,Ca803,Pa803e23,CO015,MarketMavens,Energy,Video,1,0,0,12.57477267,0
4391,Ca629,Pa629986,CO016,SecureFutures,Insurance,Carousel,0,0,0,48.05151681,0
4392,C31d2,O31d2355,CO017,ShopSphere,Technology,Video,0,0,0,0,0
4393,Cac60,Oac60b6a,CO018,DriveDynamics,Entertainment,Banner,0,0,0,0,0
4394,C3715,O3715df0,CO019,CulinaryCreators,Real Estate,Banner,0,0,0,0,0
4395,Cb997,Pb997d16,CO020,FlavorFrontiers,Retail,Carousel,1,1,0,43.23132897,0
4396,C279c,O279c92a,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,0,0
4397,C8447,O84474dc,CO022,MedMakers,Pharmaceutical,Carousel,1,1,0,0,0
4398,C8228,P8228bfa,CO023,PharmaPioneers,Legal,Banner,1,1,1,71.3912826,188.6224255
4399,C3762,O3762148,CO024,CoverageCornerstone,Insurance,Carousel,0,0,0,0,0
4400,Cc4ee,Oc4ee7fc,CO000,InsureCo,Retail,Video,1,1,1,0,65.9643894
4401,C14ad,O14adf5a,CO001,CharityWorks,Consumer Goods,Carousel,1,1,0,0,0
4402,Cc6e3,Pc6e3c72,CO002,TasteBuds,Technology,Banner,1,0,0,13.70948191,0
4403,C097f,O097f0eb,CO003,HealthPioneers,Legal,Banner,0,0,0,0,0
4404,C6c60,O6c60839,CO004,JusticePartners,Food & Beverage,Video,1,1,0,0,0
4405,C93e0,O93e0bb6,CO005,AutoInnovators,Manufacturing,Carousel,1,0,0,0,0
4406,C05a2,O05a295a,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,0,0
4407,C1ef5,P1ef56ee,CO007,TechTrendsetters,Finance,Carousel,0,0,0,35.10393318,0
4408,C0a6e,O0a6ea69,CO008,RetailRevolution,Non-Profit,Video,1,1,0,0,0
4409,Caa5e,Oaa5e8cf,CO009,LawLeaders,Manufacturing,Banner,0,0,0,0,0
4410,C2f3b,P2f3b810,CO010,GoodsGalaxy,Finance,Video,0,0,0,22.82540921,0
4411,Cb53f,Ob53f4dc,CO011,LegalEagles,Finance,Video,1,0,0,0,0
4412,C240f,O240f22c,CO012,DigitalFrontiers,Finance,Carousel,1,0,0,0,0
4413,Ceba0,Peba00d2,CO013,HopeNetwork,Retail,Video,1,0,0,41.96581287,0
4414,C7041,O7041f47,CO014,PowerPioneers,Real Estate,Video,1,1,0,0,0
4415,C2349,O2349432,CO015,MarketMavens,Energy,Banner,0,0,0,0,0
4416,C1ec7,P1ec7662,CO016,SecureFutures,Insurance,Video,0,0,0,27.84094678,0
4417,C0744,P0744d7d,CO017,ShopSphere,Technology,Banner,0,0,0,29.26640692,0
4418,C220b,O220b9a8,CO018,DriveDynamics,Entertainment,Banner,0,0,0,0,0
4419,Ca3e1,Oa3e104a,CO019,CulinaryCreators,Real Estate,Carousel,1,0,0,0,0
4420,Ccea1,Ocea129b,CO020,FlavorFrontiers,Retail,Banner,1,1,1,0,58.22284652
4421,C28c0,P28c07d9,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,24.09912268,0
4422,Ccf06,Pcf06dce,CO022,MedMakers,Pharmaceutical,Banner,1,0,0,28.56223196,0
4423,C310d,O310d04b,CO023,PharmaPioneers,Legal,Carousel,1,1,0,0,0
4424,C6709,O6709bd3,CO024,CoverageCornerstone,Insurance,Video,1,0,0,0,0
4425,C6181,O6181ebf,CO000,InsureCo,Retail,Carousel,1,0,0,0,0
4426,C29ca,O29ca01c,CO001,CharityWorks,Consumer Goods,Video,0,0,0,0,0
4427,Ce2c8,Oe2c83fe,CO002,TasteBuds,Technology,Banner,1,1,0,0,0
4428,C216f,O216f8a3,CO003,HealthPioneers,Legal,Video,0,0,0,0,0
4429,Cd5ae,Od5aef9f,CO004,JusticePartners,Food & Beverage,Video,0,0,0,0,0
4430,Ce026,Oe026e5b,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,0,0
4431,C0705,O0705347,CO006,EverydayEssentials,Pharmaceutical,Video,0,0,0,0,0
4432,C178e,O178e2dd,CO007,TechTrendsetters,Finance,Carousel,1,0,0,0,0
4433,C3f03,O3f03b26,CO008,RetailRevolution,Non-Profit,Video,0,0,0,0,0
4434,Cb7c1,Ob7c1655,CO009,LawLeaders,Manufacturing,Carousel,1,0,0,0,0
4435,C6c03,P6c03504,CO010,GoodsGalaxy,Finance,Banner,1,1,0,30.99058188,0
4436,Ce0da,Pe0da564,CO011,LegalEagles,Finance,Banner,0,0,0,39.85634182,0
4437,C091d,O091d313,CO012,DigitalFrontiers,Finance,Banner,1,0,0,0,0
4438,Cf7bf,Of7bf02a,CO013,HopeNetwork,Retail,Carousel,1,0,0,0,0
4439,C611f,O611f00d,CO014,PowerPioneers,Real Estate,Carousel,0,0,0,0,0
4440,C218b,O218bec2,CO015,MarketMavens,Energy,Video,0,0,0,0,0
4441,C3166,O3166b9a,CO016,SecureFutures,Insurance,Carousel,1,0,0,0,0
4442,C6516,P6516a70,CO017,ShopSphere,Technology,Carousel,1,1,1,59.642914,118.295933
4443,C3f3a,O3f3a2bd,CO018,DriveDynamics,Entertainment,Carousel,1,1,1,0,58.38832118
4444,Cc6d8,Oc6d8362,CO019,CulinaryCreators,Real Estate,Banner,1,0,0,0,0
4445,Cea70,Oea70484,CO020,FlavorFrontiers,Retail,Video,0,0,0,0,0
4446,C8ffb,O8ffb321,CO021,FiscalFrontiers,Pharmaceutical,Carousel,1,1,1,0,61.63874075
4447,C58f5,O58f5efa,CO022,MedMakers,Pharmaceutical,Carousel,1,0,0,0,0
4448,C8a10,P8a10773,CO023,PharmaPioneers,Legal,Video,0,0,0,12.5798342,0
4449,C7386,O7386a06,CO024,CoverageCornerstone,Insurance,Carousel,0,0,0,0,0
4450,Ceb05,Oeb05e40,CO000,InsureCo,Retail,Banner,1,0,0,0,0
4451,Ca42e,Oa42e67e,CO001,CharityWorks,Consumer Goods,Video,1,1,0,0,0
4452,Cc95f,Oc95fb7c,CO002,TasteBuds,Technology,Video,0,0,0,0,0
4453,C049c,O049cce8,CO003,HealthPioneers,Legal,Carousel,0,0,0,0,0
4454,C2886,O28865af,CO004,JusticePartners,Food & Beverage,Banner,0,0,0,0,0
4455,C2b0f,P2b0f808,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,44.83513923,0
4456,C03b0,O03b0315,CO006,EverydayEssentials,Pharmaceutical,Video,1,0,0,0,0
4457,C6b18,O6b1886b,CO007,TechTrendsetters,Finance,Banner,0,0,0,0,0
4458,Cf73d,Of73dca2,CO008,RetailRevolution,Non-Profit,Banner,1,0,0,0,0
4459,C4af7,O4af7b1e,CO009,LawLeaders,Manufacturing,Banner,0,0,0,0,0
4460,C26bd,P26bdf23,CO010,GoodsGalaxy,Finance,Video,0,0,0,33.95010141,0
4461,Ce9a9,Pe9a9b72,CO011,LegalEagles,Finance,Carousel,0,0,0,27.30127617,0
4462,C428c,O428ce5d,CO012,DigitalFrontiers,Finance,Video,0,0,0,0,0
4463,C0870,O08700b0,CO013,HopeNetwork,Retail,Video,1,1,0,0,0
4464,Cb835,Ob835132,CO014,PowerPioneers,Real Estate,Video,0,0,0,0,0
4465,C357d,O357db32,CO015,MarketMavens,Energy,Carousel,1,0,0,0,0
4466,C6339,P6339df0,CO016,SecureFutures,Insurance,Banner,0,0,0,28.34751312,0
4467,C3f35,O3f35430,CO017,ShopSphere,Technology,Carousel,0,0,0,0,0
4468,Cbbb2,Obbb2bae,CO018,DriveDynamics,Entertainment,Video,0,0,0,0,0
4469,C0672,P0672c5c,CO019,CulinaryCreators,Real Estate,Video,1,1,0,13.5064177,0
4470,C64b4,O64b4563,CO020,FlavorFrontiers,Retail,Carousel,1,1,1,0,55.18174931
4471,C6a0d,P6a0dfe4,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,26.82821076,0
4472,C804a,P804a5b1,CO022,MedMakers,Pharmaceutical,Carousel,1,1,0,39.05992531,0
4473,C2df4,O2df4f79,CO023,PharmaPioneers,Legal,Video,1,0,0,0,0
4474,Cfd09,Ofd0971e,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,0,0
4475,C7cd5,O7cd5f1f,CO000,InsureCo,Retail,Carousel,1,0,0,0,0
4476,Cac83,Oac8333d,CO001,CharityWorks,Consumer Goods,Banner,0,0,0,0,0
4477,C8034,O8034cab,CO002,TasteBuds,Technology,Banner,0,0,0,0,0
4478,C308b,P308badf,CO003,HealthPioneers,Legal,Carousel,0,0,0,19.31075689,0
4479,C3d98,P3d98589,CO004,JusticePartners,Food & Beverage,Video,1,0,0,20.33208454,0
4480,C4b53,O4b53027,CO005,AutoInnovators,Manufacturing,Banner,1,1,1,0,98.29503512
4481,Cb847,Ob847888,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,0,0
4482,C150b,P150b2e2,CO007,TechTrendsetters,Finance,Carousel,1,0,0,46.92003805,0
4483,C88de,P88de5a6,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,28.11687875,0
4484,Cba89,Oba89af0,CO009,LawLeaders,Manufacturing,Carousel,0,0,0,0,0
4485,Cf89d,Of89d31a,CO010,GoodsGalaxy,Finance,Video,0,0,0,0,0
4486,Cb050,Ob050b2f,CO011,LegalEagles,Finance,Banner,0,0,0,0,0
4487,Cf671,Pf671a11,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,41.4381805,0
4488,C6db5,P6db505d,CO013,HopeNetwork,Retail,Banner,1,1,1,93.20786807,183.6464612
4489,C9273,P927335e,CO014,PowerPioneers,Real Estate,Carousel,1,1,1,83.35440497,113.5156921
4490,C028b,P028bba4,CO015,MarketMavens,Energy,Carousel,0,0,0,37.07854299,0
4491,Ce14c,Oe14c40f,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
4492,C63bb,P63bb232,CO017,ShopSphere,Technology,Carousel,0,0,0,10.15495193,0
4493,C03a2,P03a25ad,CO018,DriveDynamics,Entertainment,Banner,0,0,0,27.1856237,0
4494,C051b,P051bf51,CO019,CulinaryCreators,Real Estate,Banner,1,1,0,12.16332162,0
4495,C04e6,P04e60e9,CO020,FlavorFrontiers,Retail,Banner,1,1,0,29.3258059,0
4496,C1235,O1235ddc,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
4497,Cd7de,Pd7ded78,CO022,MedMakers,Pharmaceutical,Carousel,1,0,0,34.93911616,0
4498,Cf9da,Pf9da268,CO023,PharmaPioneers,Legal,Banner,0,0,0,18.42620243,0
4499,Cf5c4,Pf5c478d,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,42.87881694,0
4500,C5eda,O5eda8b4,CO000,InsureCo,Retail,Video,0,0,0,0,0
4501,C16d5,P16d5436,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,22.63182223,0
4502,C79d3,P79d360b,CO002,TasteBuds,Technology,Banner,0,0,0,24.38774572,0
4503,C9fec,O9fecdb6,CO003,HealthPioneers,Legal,Banner,1,1,0,0,0
4504,C943b,O943bb59,CO004,JusticePartners,Food & Beverage,Video,1,0,0,0,0
4505,C1a36,O1a361f5,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,0,0
4506,Cb311,Pb311a96,CO006,EverydayEssentials,Pharmaceutical,Carousel,1,0,0,43.42530104,0
4507,C8b2c,O8b2c86d,CO007,TechTrendsetters,Finance,Video,0,0,0,0,0
4508,C5806,P580673e,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,48.70251068,0
4509,Ca4a7,Pa4a7658,CO009,LawLeaders,Manufacturing,Banner,1,1,1,72.73161491,181.9090174
4510,Cfab3,Ofab326e,CO010,GoodsGalaxy,Finance,Banner,1,0,0,0,0
4511,C9351,P9351f2c,CO011,LegalEagles,Finance,Video,1,1,0,43.66182871,0
4512,C1455,P1455518,CO012,DigitalFrontiers,Finance,Video,1,0,0,44.80278661,0
4513,C407e,O407e1dd,CO013,HopeNetwork,Retail,Video,0,0,0,0,0
4514,C24a8,P24a81cf,CO014,PowerPioneers,Real Estate,Video,1,0,0,35.90311623,0
4515,C03bc,O03bcb44,CO015,MarketMavens,Energy,Carousel,0,0,0,0,0
4516,C58a7,O58a7faf,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
4517,C1993,P199300e,CO017,ShopSphere,Technology,Banner,0,0,0,15.26029292,0
4518,C31e5,O31e5a00,CO018,DriveDynamics,Entertainment,Video,0,0,0,0,0
4519,C873d,O873dba3,CO019,CulinaryCreators,Real Estate,Carousel,0,0,0,0,0
4520,Cb23f,Pb23fabe,CO020,FlavorFrontiers,Retail,Video,0,0,0,31.81557401,0
4521,C8336,O8336f7d,CO021,FiscalFrontiers,Pharmaceutical,Video,1,0,0,0,0
4522,Cca36,Pca362bc,CO022,MedMakers,Pharmaceutical,Banner,1,0,0,48.62945109,0
4523,C6644,O6644760,CO023,PharmaPioneers,Legal,Banner,0,0,0,0,0
4524,C733e,O733edc6,CO024,CoverageCornerstone,Insurance,Banner,1,0,0,0,0
